name,year,rating,metascore,num_votes
The Savage Princess,1952,7.0,,277.0
Daag,1952,7.1,,159.0
Jaal,1952,7.3,,107.0
Sangdil,1952,7.3,,95.0
Anand Math,1952,7.6,,85.0
Bewafa,1952,7.6,,78.0
Anhonee,1952,7.3,,75.0
Amber,1952,7.0,,64.0
Ashiana,1952,7.6,,49.0
Chhatrapati Shivaji,1952,8.2,,38.0
Tamasha,1952,7.6,,38.0
Aandhiyan,1952,7.4,,30.0
Mr. Sampat,1952,7.4,,27.0
Parchhain,1952,5.9,,15.0
Aladdin and the Wonderful Lamp,1952,5.9,,15.0
Vidyasagar,1952,8.0,,13.0
Saqi,1952,6.7,,13.0
Maa,1957,7.2,,12.0
Baghdad,1952,6.5,,11.0
Deewana,1952,5.0,,10.0
Zalzala,1952,7.6,,8.0
Sinbad Jahazi,1952,4.0,,8.0
Nau Bahar,1952,6.8,,8.0
Raja Harishchandra,1952,6.0,,7.0
Shrimati Ji,1952,4.1,,7.0
Yatrik,1952,8.6,,7.0
Izzat,1952,6.4,,5.0
Nazaria,1952,,,
Sindbad the Sailor,1952,,,
Kyonji,1952,,,
Resham,1952,,,
Jaggu,1952,,,
Amnol Sahara,1952,,,
Ajeeb Ladki,1952,,,
Insaan,1952,,,
Doag,1952,,,
Devyani,1952,,,
Sanskar,1952,,,
Zamane Ki Hawa,1952,,,
Shisham,1952,,,
Raag Rang,1952,,,
Hyderabad Ki Nazneen,1952,,,
Do Raha,1952,,,
Sapna,1952,,,
Veer Arjun,1952,,,
Vasna,1952,,,
Tarang,1952,,,
Fuji-Lama,1952,,,
Draupadi Vastraharan,1952,,,
Hamari Duniya,1952,,,
Kafila,1952,,,
Jalpari,1952,,,
Bhule Bhatke,1952,,,
Betaab,1952,,,
Usha Kiron,1952,,,
Sandesh,1952,,,
Shin Shinaki Boobla Boo,1952,,,
Chham Chhama Chham,1952,,,
Poonam,1952,,,
Rani,II) (1952,,,
Vishwamitra,II) (1952,,,
Rajrani Damayanti,1952,,,
Lanka Dahan,1952,,,
Indrasen,1952,,,
Rangili,1952,,,
Chamkee,1952,,,
Krishna Kanhaiya,1952,,,
Goonj,1952,,,
Dhobi Doctor,1952,,,
Sheesha,1952,,,
Badnam,1952,,,
Vanraj,1952,,,
Khubsurat,1952,,,
Jeet Kiski,1952,,,
Mamta,1952,,,
Shiv Leela,1952,,,
Parbat,1952,,,
Shiv Shakti,1952,,,
Nishan Danka,1952,,,
Neelam Pari,1952,,,
Nanhe Munne,1952,,,
Bhakta Puran,1952,,,
Moti Mahal,1952,,,
Lal Kunwar,1952,,,
Aasmaan,1952,,,
Chhoti Maa,1952,,,
Ghungroo,1952,,,
Apni Izzat,1952,,,
Mordhwaj,1952,,,
Saloni,1952,,,
Annadata,1952,,,
Anjaam,1952,,,
Do Bigha Zamin,1953,8.4,,1815.0
Aah,1953,7.2,,273.0
Parineeta,1953,6.9,,136.0
Jhansi Ki Rani,1953,6.9,,89.0
Baaz,1953,7.0,,86.0
Anarkali,1953,7.2,,71.0
Patita,1953,7.9,,62.0
Foot Path,1953,7.4,,53.0
Papi,1953,7.6,,52.0
Shikast,1953,7.0,,41.0
Rail Ka Dibba,1953,8.0,,36.0
Daaera,1953,6.5,,32.0
Dhoon,1953,7.0,,29.0
Shole,1953,7.1,,29.0
Rahi,1953,6.9,,27.0
Laila Majnu,1953,8.0,,25.0
Jeewan Jyoti,1953,6.4,,22.0
Armaan,1953,6.8,,19.0
Teen Batti Char Raasta,1953,7.3,,17.0
Ladki,1953,5.8,,15.0
Aurat,1953,4.9,,14.0
Thokar,1953,7.3,,13.0
Aas,1953,5.1,,13.0
Alif-Laila,1953,6.3,,11.0
Dil-E-Nadan,1953,6.3,,9.0
Shahenshah,1953,4.6,,9.0
Humsafar,1953,7.6,,8.0
Naulakha Haar,1953,6.2,,8.0
Aabshar,1953,5.0,,5.0
Gorilla,1953,,,
Farmaish,1953,,,
Gauhar,1953,,,
Shamsherbaaz,1953,,,
Fareb,1953,,,
Laharen,1953,,,
Humdard,1953,,,
Mashooka,1953,,,
Ek Do Teen,1953,,,
Aaghosh,II) (1953,,,
Husn Ka Chor,1953,,,
Madmust,1953,,,
Aag Ka Dariya,1953,,,
Jungle Ka Jawahar,1953,,,
Gunah,1953,,,
Anand Bhawan,1953,,,
Shyama,1953,,,
Dhuaan,1953,,,
Raj Ratan,1953,,,
Hari Darshan,1953,,,
Dharma Pathni,1953,,,
Char Chand,1953,,,
Naag Panchami,1953,,,
Suhag Sindoor,1953,,,
Bahu Beti,1953,,,
Babla,1953,,,
Chalis Baba Ek Chor,1953,,,
Mehmaan,1953,,,
Shagufa,1953,,,
Lahren,1953,,,
Chandirani,III) (1953,,,
Bahadur,1953,,,
Gharbaar,1953,,,
Chacha Chowdhury,1953,,,
Samsheer,1953,,,
Nav Durga,1953,,,
Naya Ghar,1953,,,
Mallika Soloni,1953,,,
Firdaus,1953,,,
Malkin,1953,,,
Shuk Rambha,1953,,,
Naya Raasta,1953,,,
Manchala,1953,,,
Mahatma,I) (1953,,,
Hazaar Raaten,1953,,,
Bhagyawan,1953,,,
Naina,1953,,,
Aansoo,1953,,,
Akash,1953,,,
Paheli Shaadi,1953,,,
Jallianwalla Baag Ki Jyoti,1953,,,
Faraib,1953,,,
Dard-E-Dil,1953,,,
Khoj,1953,,,
Jhamela,1953,,,
Gul Sanobar,1953,,,
Dana Paani,1953,,,
Rangila,1953,,,
Nabin Yatra,1953,,,
Baghi,1953,,,
Boot Polish,1954,8.0,,752.0
Taxi Driver,1954,7.1,,254.0
Aar-Paar,1954,6.6,,232.0
Amar,1954,6.9,,161.0
Mirza Ghalib,1954,7.0,,103.0
Nagin,1954,6.6,,60.0
Biraj Bahu,1954,6.2,,50.0
Alibaba and 40 Thieves,1954,6.2,,46.0
Manohara,I) (1954,7.2,,44.0
Nastik,1954,6.2,,32.0
'Ferry',1954,5.8,,28.0
Shabab,1954,5.5,,25.0
Bahut Din Huwe...,1954,6.7,,24.0
Shama Parwana,1954,6.6,,23.0
Chor Bazar,1954,5.9,,23.0
Hamlet,1954,6.5,,22.0
Baadbaan,1954,6.8,,20.0
Badshah,1954,6.4,,16.0
Mayurpankh,1954,5.9,,16.0
Baap Beti,1954,6.8,,14.0
Tulsidas,1954,6.6,,14.0
Shaheed-E-Azad Bhagat Singh,1954,7.5,,13.0
Adhikar,1954,6.7,,13.0
Subah Ka Tara,1954,5.4,,9.0
Shart,1954,5.8,,9.0
Chandni Chowk,1954,5.6,,9.0
Waris,1954,6.0,,8.0
Kavi,1954,3.6,,8.0
Radha Krishna,1954,7.9,,7.0
Mehbooba,1954,7.4,,7.0
Miss Mala,1954,6.0,,7.0
Ilzam,1954,6.1,,7.0
Mastana,1954,6.7,,6.0
Angarey,1954,7.2,,6.0
Suhagan,1954,6.3,,6.0
Lal Pari,1954,4.6,,5.0
Shri Chaitanya Mahaprabhu,1954,7.8,,5.0
Teer,1954,,,
Ritu Vihaar,1954,,,
Rasiya,1954,,,
Africa,1954,,,
Geheraye,1954,,,
Gokul Ka Raja,1954,,,
Guzaara,1954,,,
Ibrat,1954,,,
Ladla,1954,,,
Payal Ki Jhankar,1954,,,
Ramman,1954,,,
Sadma,1954,,,
Sitamgar,1954,,,
Vijaygar,1954,,,
Sheeshe Ki Diwar,1954,,,
Maha Puja,1954,,,
Sahil,1954,,,
Prisoner of Golconda,1954,,,
Daku Ki Ladki,1954,,,
Teen Tasveereen,1954,,,
Rajyogi Bharthari,1954,,,
Kasturi,1954,,,
Noor Mahal,1954,,,
Laila,1954,,,
Gul Bahar,1954,,,
Hukumat,1954,,,
Durga Puja,1954,,,
Chakradhari,1954,,,
Dak Babu,1954,,,
Lakeeren,1954,,,
Gawaiya,1954,,,
Sher Dil,1954,,,
Chora-Chori,1954,,,
Rishta,1954,,,
Pilpili Saheb,1954,,,
Pensioner,1954,,,
Khushboo,1954,,,
Laadla,1954,,,
Dhoop Chhaon,1954,,,
Amar Kirtan,1954,,,
Pyaase Nain,1954,,,
Maan,1954,,,
Pooja,1954,,,
Dost,1954,,,
Sangam,1954,,,
Ehsan,1954,,,
Aulad,1954,,,
Shiv Kanya,1954,,,
Haar Jeet,1954,,,
Bazooband,1954,,,
Rihaee,1954,,,
Manohara,III) (1954,,,
Paheli Tarikh,1954,,,
Naaz,1954,,,
Hanuman Janma,1954,,,
Samrat,1954,,,
Barati,1954,,,
Tilottama,1954,,,
Pamposh,1954,,,
Kalakar,1954,,,
Bilwamangal,1954,,,
Shobha,1954,,,
Darwaza,1954,,,
Saltanat,1954,,,
Khaibar,1954,,,
Samaj,1954,,,
Mahatma Kabir,1954,,,
Jadugar,1954,,,
Meenar,1954,,,
Malka-e-Alam Noorjehan,1954,,,
Shiv Ratri,1954,,,
Savdhan,1954,,,
Aurat Teri Yehi Kahani,1954,,,
Bhai Sahab,1954,,,
Ameer,1954,,,
Majboori,1954,,,
Chitrangada,1954,,,
Watan,1954,,,
Toote Khilone,1954,,,
Parichay,1954,,,
Halla Gulla,1954,,,
Mangu,1954,,,
Munna,1954,,,
Danka,1954,,,
Bokul,1954,,,
